dsp clock from the systime interface: 546045534479
sequence_number, timestamp(us), updated_timestamp(us), acc_x, acc_y, acc_z, ang_x, ang_y, ang_z, temperature_C
258886, 542889561, 547852678, -0.37, -0.93, -0.59, -0.24, 0.20, -0.07, 42.24
258887, 542891576, 547854693, -0.41, -0.79, 1.05, 0.13, -0.72, -0.11, 42.23
258888, 542893559, 547856676, 0.55, -0.33, 0.25, 0.45, -1.07, -0.06, 42.25
258889, 542895574, 547858691, 0.50, 0.76, 1.51, 0.40, -0.61, 0.03, 42.22
258890, 542897558, 547860675, 0.75, 0.93, 0.60, 0.21, 0.14, 0.09, 42.23
258891, 542899572, 547862689, -0.18, 0.47, 1.67, -0.07, 0.62, 0.09, 42.25
258892, 542901586, 547864703, -0.40, -0.14, 2.18, -0.19, 0.45, 0.02, 42.24
258893, 542903570, 547866687, -0.51, -1.01, -0.22, -0.18, 0.02, -0.08, 42.24
258894, 542905585, 547868702, -0.26, -0.74, 1.29, 0.21, -0.76, -0.10, 42.21
258895, 542907568, 547870685, 0.67, 0.04, 0.12, 0.47, -0.92, -0.05, 42.26
258896, 542909583, 547872700, 0.40, 0.80, 0.96, 0.40, -0.50, 0.02, 42.29
258897, 542911567, 547874684, 0.64, 1.07, 1.43, 0.17, 0.15, 0.07, 42.27
258898, 542913581, 547876698, -0.27, 0.46, 1.64, -0.16, 0.60, 0.05, 42.28
258899, 542915565, 547878682, -0.30, -0.41, 1.33, -0.21, 0.40, -0.02, 42.25
258900, 542917579, 547880696, -0.62, -1.16, 0.13, -0.10, -0.15, -0.08, 42.24
258901, 542919563, 547882680, -0.06, -0.67, 1.86, 0.25, -0.81, -0.07, 42.27
258902, 542921578, 547884695, 0.67, 0.13, -0.33, 0.42, -0.75, 0.01, 42.26
258903, 542923561, 547886678, 0.46, 0.79, 1.16, 0.38, -0.33, 0.07, 42.26
258904, 542925576, 547888693, 0.61, 1.17, 1.63, 0.17, 0.21, 0.08, 42.25
258905, 542927560, 547890677, -0.34, 0.46, 1.76, -0.17, 0.54, 0.03, 42.24
258906, 542929574, 547892691, -0.26, -0.58, 0.34, -0.21, 0.32, -0.06, 42.24
258907, 542931558, 547894675, -0.50, -1.07, 0.74, -0.03, -0.27, -0.12, 42.25
258908, 542933572, 547896689, 0.09, -0.62, 1.74, 0.25, -0.82, -0.08, 42.28
258909, 542935587, 547898704, 0.59, 0.13, -0.39, 0.38, -0.60, 0.01, 42.27
258910, 542937570, 547900687, 0.42, 0.84, 1.37, 0.39, -0.21, 0.08, 42.23
258911, 542939585, 547902702, 0.40, 1.01, 1.53, 0.16, 0.25, 0.11, 42.26
258912, 542941569, 547904686, -0.46, 0.41, 1.84, -0.19, 0.51, 0.04, 42.21
258913, 542943583, 547906700, -0.34, -0.63, 0.15, -0.22, 0.25, -0.07, 42.24
258914, 542945567, 547908684, -0.28, -1.02, 0.90, 0.04, -0.40, -0.11, 42.30
258915, 542947581, 547910698, 0.24, -0.53, 1.66, 0.28, -0.89, -0.07, 42.22
258916, 542949565, 547912682, 0.53, 0.17, -0.51, 0.37, -0.53, 0.01, 42.24
258917, 542951580, 547914697, 0.53, 1.03, 1.86, 0.37, -0.08, 0.08, 42.26
258918, 542953563, 547916680, 0.28, 0.88, 0.93, 0.12, 0.38, 0.10, 42.30
258919, 542955578, 547918695, -0.44, 0.33, 2.20, -0.21, 0.55, 0.02, 42.25
258920, 542957562, 547920679, -0.48, -0.80, -0.17, -0.24, 0.23, -0.09, 42.25
258921, 542959576, 547922693, -0.18, -0.89, 1.57, 0.08, -0.43, -0.12, 42.23
258922, 542961560, 547924677, 0.18, -0.52, 1.13, 0.31, -0.89, -0.05, 42.24
258923, 542963574, 547926691, 0.63, 0.24, -0.49, 0.41, -0.44, 0.02, 42.23
258924, 542965558, 547928675, 0.58, 1.19, 2.33, 0.34, 0.02, 0.09, 42.23
258925, 542967572, 547930689, -0.43, 0.23, 2.57, -0.22, 0.52, 0.03, 42.22
258926, 542969587, 547932704, -0.38, -0.91, -0.19, -0.21, 0.22, -0.08, 42.23
258927, 542971571, 547934688, -0.14, -0.84, 1.19, 0.12, -0.36, -0.11, 42.24
258928, 542973585, 547936702, 0.09, -0.51, 0.81, 0.33, -0.87, -0.05, 42.25
258929, 542975569, 547938686, 0.76, 0.38, 0.20, 0.43, -0.44, 0.01, 42.27
258930, 542977583, 547940700, 0.51, 1.20, 2.31, 0.26, 0.04, 0.09, 42.27
258931, 542979567, 547942684, 0.22, 0.75, -0.13, -0.01, 0.61, 0.10, 42.25
258932, 542981582, 547944699, -0.55, 0.11, 2.85, -0.19, 0.60, 0.02, 42.24
258933, 542983565, 547946682, -0.36, -1.00, -0.05, -0.21, 0.25, -0.08, 42.26
258934, 542985580, 547948697, -0.21, -0.93, 1.07, 0.09, -0.34, -0.11, 42.25
258935, 542987564, 547950681, 0.22, -0.39, 1.15, 0.39, -0.90, -0.04, 42.24
258936, 542989578, 547952695, 0.87, 0.43, 0.08, 0.47, -0.45, 0.02, 42.26
258937, 542991562, 547954679, 0.43, 1.28, 2.03, 0.22, 0.06, 0.11, 42.24
258938, 542993576, 547956693, 0.31, 0.75, -0.35, -0.02, 0.72, 0.10, 42.26
258939, 542995560, 547958677, -0.61, 0.09, 2.81, -0.21, 0.69, 0.01, 42.29
258940, 542997574, 547960691, -0.29, -0.97, 0.28, -0.24, 0.31, -0.09, 42.30
258941, 542999558, 547962675, -0.27, -0.95, 0.79, 0.01, -0.34, -0.12, 42.28
258942, 543001573, 547964690, 0.37, -0.58, 1.62, 0.45, -0.92, -0.05, 42.29
258943, 543003587, 547966704, 0.73, 0.48, 0.01, 0.46, -0.41, 0.04, 42.28
258944, 543005571, 547968688, 0.31, 1.32, 1.93, 0.23, 0.18, 0.13, 42.29
258945, 543007585, 547970702, 0.22, 0.84, -0.50, -0.01, 0.87, 0.10, 42.28
258946, 543009569, 547972686, -0.62, 0.14, 3.04, -0.23, 0.72, 0.01, 42.22
258947, 543011583, 547974700, -0.16, -0.80, 0.64, -0.27, 0.26, -0.10, 42.23
258948, 543013567, 547976684, -0.33, -1.12, 0.05, -0.03, -0.40, -0.12, 42.24
258949, 543015582, 547978699, 0.45, -0.55, 2.21, 0.54, -0.92, -0.05, 42.25
258950, 543017566, 547980683, 0.58, 0.37, -0.34, 0.42, -0.32, 0.05, 42.25
258951, 543019580, 547982697, 0.38, 1.28, 1.88, 0.18, 0.32, 0.15, 42.26
258952, 543021564, 547984681, 0.10, 0.85, -0.16, -0.04, 0.96, 0.11, 42.26
258953, 543023578, 547986695, -0.56, 0.12, 2.91, -0.22, 0.71, 0.01, 42.27
258954, 543025562, 547988679, -0.14, -0.79, 0.67, -0.19, 0.14, -0.09, 42.29
258955, 543027576, 547990693, -0.32, -1.08, -0.08, 0.01, -0.47, -0.13, 42.21
258956, 543029560, 547992677, 0.55, -0.38, 2.48, 0.56, -0.83, -0.07, 42.20
258957, 543031575, 547994692, 0.57, 0.42, -0.92, 0.32, -0.17, 0.04, 42.24
258958, 543033558, 547996675, 0.35, 1.14, 1.88, 0.14, 0.37, 0.13, 42.27
258959, 543035573, 547998690, 0.04, 0.88, 0.57, -0.06, 0.89, 0.10, 42.30
258960, 543037587, 548000704, -0.52, -0.07, 2.36, -0.22, 0.68, 0.02, 42.24
258961, 543039571, 548002688, -0.12, -0.85, 0.33, -0.14, 0.11, -0.06, 42.24
258962, 543041585, 548004702, -0.21, -1.00, 0.77, 0.05, -0.49, -0.10, 42.22
258963, 543043569, 548006686, 0.45, -0.35, 2.04, 0.51, -0.69, -0.04, 42.25
258964, 543045584, 548008701, 0.50, 0.55, -0.93, 0.25, -0.04, 0.05, 42.20
258965, 543047568, 548010685, 0.19, 1.07, 1.55, 0.18, 0.42, 0.12, 42.17
258966, 543049582, 548012699, 0.05, 0.96, 1.09, -0.05, 0.82, 0.08, 42.20
258967, 543051566, 548014683, -0.43, -0.05, 2.25, -0.26, 0.62, -0.01, 42.24
258968, 543053580, 548016697, -0.05, -0.77, 0.21, -0.13, 0.07, -0.09, 42.27
258969, 543055564, 548018681, -0.19, -1.01, 1.28, 0.12, -0.54, -0.11, 42.28
258970, 543057578, 548020695, 0.36, -0.55, 1.19, 0.42, -0.57, -0.04, 42.24
258971, 543059562, 548022679, 0.40, 0.54, -0.36, 0.17, 0.08, 0.07, 42.23
258972, 543061577, 548024694, 0.13, 0.88, 1.28, 0.20, 0.44, 0.14, 42.25
258973, 543063560, 548026677, 0.06, 1.06, 1.54, 0.01, 0.72, 0.11, 42.28
258974, 543065575, 548028692, -0.41, 0.03, 1.99, -0.19, 0.55, 0.00, 42.26
258975, 543067559, 548030676, -0.02, -0.50, -0.17, -0.09, 0.04, -0.11, 42.25
258976, 543069573, 548032690, -0.10, -0.89, 1.88, 0.14, -0.59, -0.14, 42.24
258977, 543071587, 548034704, 0.39, -0.63, 0.99, 0.29, -0.51, -0.06, 42.24
258978, 543073571, 548036688, 0.36, 0.39, -0.31, 0.08, 0.15, 0.05, 42.20
258979, 543075586, 548038703, 0.08, 0.65, 0.87, 0.19, 0.49, 0.13, 42.18
258980, 543077570, 548040687, -0.03, 0.87, 1.65, 0.07, 0.62, 0.12, 42.28
258981, 543079584, 548042701, -0.39, 0.16, 2.38, -0.12, 0.42, 0.03, 42.27
258982, 543081568, 548044685, 0.01, -0.44, -0.71, -0.10, 0.06, -0.09, 42.27
258983, 543083582, 548046699, -0.08, -0.74, 2.01, 0.14, -0.55, -0.12, 42.27
258984, 543085566, 548048683, 0.42, -0.38, 1.15, 0.24, -0.50, -0.06, 42.27
258985, 543087580, 548050697, 0.31, 0.29, -0.04, 0.03, 0.12, 0.03, 42.23
258986, 543089564, 548052681, 0.06, 0.58, 0.60, 0.17, 0.51, 0.11, 42.26
258987, 543091579, 548054696, -0.04, 0.65, 1.50, 0.08, 0.59, 0.11, 42.24
258988, 543093562, 548056679, -0.40, 0.08, 2.36, -0.08, 0.33, 0.02, 42.25
258989, 543095577, 548058694, 0.07, -0.41, -0.37, -0.11, -0.00, -0.09, 42.30
258990, 543097561, 548060678, -0.02, -0.68, 2.15, 0.15, -0.56, -0.10, 42.30
258991, 543099575, 548062692, 0.33, -0.28, 0.81, 0.24, -0.46, -0.04, 42.28
258992, 543101559, 548064676, 0.22, 0.40, -0.13, 0.07, 0.17, 0.04, 42.25
258993, 543103573, 548066690, -0.03, 0.61, 0.71, 0.15, 0.55, 0.09, 42.24
258994, 543105588, 548068705, -0.02, 0.61, 1.34, 0.02, 0.51, 0.07, 42.22
258995, 543107572, 548070689, -0.30, 0.00, 2.39, -0.06, 0.12, -0.00, 42.19
258996, 543109586, 548072703, 0.15, -0.53, 0.09, -0.10, -0.16, -0.08, 42.24
258997, 543111570, 548074687, 0.09, -0.71, 1.82, 0.16, -0.51, -0.06, 42.25
258998, 543113584, 548076701, 0.23, -0.28, 0.47, 0.21, -0.32, 0.02, 42.22
258999, 543115568, 548078685, 0.14, 0.48, 0.27, 0.08, 0.25, 0.08, 42.25
259000, 543117582, 548080699, -0.04, 0.75, 0.77, 0.15, 0.57, 0.08, 42.24
259001, 543119566, 548082683, -0.11, 0.57, 0.79, 0.00, 0.43, 0.03, 42.28
259002, 543121581, 548084698, -0.19, -0.08, 2.74, -0.03, -0.06, -0.05, 42.31
259003, 543123564, 548086681, 0.24, -0.53, 0.44, -0.11, -0.31, -0.11, 42.28
259004, 543125579, 548088696, 0.08, -0.78, 1.49, 0.14, -0.43, -0.06, 42.28
259005, 543127563, 548090680, 0.30, -0.09, 0.61, 0.19, -0.15, 0.03, 42.27
259006, 543129577, 548092694, 0.01, 0.41, -0.02, 0.12, 0.29, 0.09, 42.24
259007, 543131561, 548094678, -0.10, 0.83, 1.10, 0.14, 0.46, 0.10, 42.23
259008, 543133575, 548096692, -0.08, 0.47, 0.78, -0.05, 0.33, 0.04, 42.21
259009, 543135620, 548098737, -0.05, -0.24, 2.62, 0.01, -0.12, -0.04, 42.23
259010, 543137573, 548100690, 0.16, -0.59, 0.40, -0.10, -0.34, -0.09, 42.27
259011, 543139557, 548102674, 0.11, -0.60, 1.50, 0.14, -0.35, -0.05, 42.26
259012, 543141572, 548104689, 0.34, 0.09, 0.80, 0.18, -0.07, 0.02, 42.21
259013, 543143586, 548106703, -0.05, 0.37, -0.21, 0.13, 0.32, 0.06, 42.29
259014, 543145570, 548108687, -0.06, 0.92, 1.35, 0.11, 0.40, 0.06, 42.30
259015, 543147584, 548110701, -0.14, 0.22, 0.69, -0.08, 0.26, 0.00, 42.27
259016, 543149568, 548112685, 0.02, -0.27, 2.69, 0.06, -0.15, -0.06, 42.25
259017, 543151583, 548114700, 0.09, -0.67, 0.29, -0.06, -0.38, -0.07, 42.21
259018, 543153566, 548116683, 0.20, -0.46, 1.65, 0.13, -0.30, -0.02, 42.22
259019, 543155581, 548118698, 0.31, 0.11, 0.55, 0.16, -0.02, 0.04, 42.19
259020, 543157565, 548120682, -0.04, 0.96, 1.68, 0.10, 0.35, 0.06, 42.29
259021, 543159579, 548122696, -0.11, 0.16, 0.55, -0.07, 0.22, -0.02, 42.31
259022, 543161563, 548124680, 0.01, -0.40, 2.03, 0.06, -0.17, -0.08, 42.26
259023, 543163577, 548126694, 0.08, -0.74, 0.47, -0.07, -0.40, -0.08, 42.21
259024, 543165561, 548128678, 0.23, -0.36, 2.03, 0.11, -0.29, -0.03, 42.23
259025, 543167575, 548130692, 0.21, 0.19, 0.35, 0.14, 0.02, 0.04, 42.24
259026, 543169559, 548132676, -0.07, 0.50, 0.01, 0.20, 0.42, 0.08, 42.24
259027, 543171574, 548134691, -0.11, 0.94, 1.64, 0.11, 0.32, 0.06, 42.26
259028, 543173558, 548136675, -0.10, 0.06, 0.78, -0.08, 0.16, -0.02, 42.26
259029, 543175572, 548138689, 0.00, -0.51, 1.95, 0.00, -0.22, -0.08, 42.25
259030, 543177586, 548140703, 0.30, -0.75, 0.40, -0.06, -0.44, -0.06, 42.28
259031, 543179570, 548142687, 0.19, -0.38, 1.82, 0.15, -0.30, 0.01, 42.24
259032, 543181585, 548144702, 0.23, 0.34, 0.53, 0.17, 0.08, 0.07, 42.24
259033, 543183568, 548146685, -0.01, 0.75, 0.05, 0.18, 0.52, 0.08, 42.22
259034, 543185583, 548148700, -0.11, 0.97, 1.38, 0.08, 0.34, 0.04, 42.21
259035, 543187567, 548150684, -0.05, -0.04, 1.08, -0.04, 0.09, -0.07, 42.27
259036, 543189581, 548152698, -0.11, -0.68, 1.76, -0.06, -0.28, -0.12, 42.26
259037, 543191565, 548154682, 0.26, -0.88, 0.49, -0.07, -0.42, -0.07, 42.27
259038, 543193579, 548156696, 0.11, -0.49, 1.81, 0.17, -0.27, 0.02, 42.28
259039, 543195563, 548158680, 0.27, 0.45, 0.63, 0.22, 0.16, 0.11, 42.25
259040, 543197577, 548160694, -0.00, 1.01, 0.20, 0.18, 0.57, 0.11, 42.21
259041, 543199561, 548162678, -0.04, 1.06, 1.03, 0.09, 0.29, 0.04, 42.21
259042, 543201576, 548164693, -0.02, 0.01, 1.30, -0.01, -0.03, -0.08, 42.21
259043, 543203560, 548166677, -0.09, -0.72, 1.87, -0.15, -0.32, -0.13, 42.24
259044, 543205574, 548168691, 0.26, -1.04, 0.17, -0.11, -0.31, -0.08, 42.27
259045, 543207558, 548170675, 0.01, -0.70, 1.83, 0.16, -0.20, 0.03, 42.26
259046, 543209572, 548172689, 0.33, 0.35, 0.55, 0.27, 0.17, 0.12, 42.25
259047, 543211587, 548174704, -0.06, 1.09, 0.58, 0.19, 0.54, 0.12, 42.20
259048, 543213570, 548176687, 0.06, 1.15, 0.82, 0.13, 0.30, 0.03, 42.24
259049, 543215585, 548178702, 0.05, 0.14, 1.28, 0.04, -0.04, -0.09, 42.25
259050, 543217569, 548180686, -0.07, -0.63, 1.91, -0.21, -0.34, -0.15, 42.21
259051, 543219583, 548182700, 0.20, -1.06, 0.04, -0.17, -0.27, -0.11, 42.24
259052, 543221567, 548184684, 0.03, -0.75, 1.90, 0.13, -0.16, 0.03, 42.26
259053, 543223581, 548186698, 0.27, 0.16, 0.38, 0.30, 0.19, 0.14, 42.29
259054, 543225565, 548188682, -0.09, 1.10, 0.81, 0.19, 0.52, 0.14, 42.31
259055, 543227579, 548190696, 0.02, 1.04, 0.68, 0.15, 0.32, 0.05, 42.27
259056, 543229563, 548192680, 0.03, 0.21, 1.23, 0.06, -0.04, -0.07, 42.26
259057, 543231608, 548194725, -0.08, -0.49, 1.92, -0.19, -0.35, -0.15, 42.29
259058, 543233562, 548196679, 0.26, -0.93, 0.29, -0.19, -0.23, -0.13, 42.27
259059, 543235576, 548198693, 0.07, -0.73, 1.87, 0.10, -0.15, 0.00, 42.25
259060, 543237560, 548200677, 0.25, 0.15, 0.18, 0.29, 0.21, 0.12, 42.25
259061, 543239574, 548202691, -0.10, 1.00, 0.89, 0.18, 0.51, 0.13, 42.30
259062, 543241558, 548204675, 0.01, 0.98, 1.04, 0.15, 0.35, 0.05, 42.24
259063, 543243572, 548206689, -0.01, 0.22, 0.99, 0.05, -0.03, -0.06, 42.27
259064, 543245587, 548208704, -0.11, -0.49, 1.93, -0.18, -0.36, -0.13, 42.23
259065, 543247571, 548210688, 0.30, -0.86, 0.37, -0.20, -0.22, -0.12, 42.21
259066, 543249585, 548212702, 0.10, -0.59, 1.69, 0.09, -0.11, -0.00, 42.27
259067, 543251569, 548214686, 0.10, 0.20, -0.14, 0.28, 0.22, 0.10, 42.22
259068, 543253583, 548216700, -0.02, 0.98, 1.33, 0.19, 0.43, 0.10, 42.22
259069, 543255567, 548218684, 0.03, 0.77, 1.00, 0.11, 0.29, 0.02, 42.25
259070, 543257581, 548220698, 0.06, 0.14, 1.17, -0.03, -0.02, -0.05, 42.22
259071, 543259565, 548222682, -0.00, -0.53, 1.75, -0.16, -0.33, -0.10, 42.23
259072, 543261580, 548224697, 0.27, -0.82, 0.32, -0.16, -0.18, -0.08, 42.32
259073, 543263563, 548226680, -0.01, -0.53, 1.67, 0.11, -0.03, 0.02, 42.33
259074, 543265578, 548228695, 0.09, 0.38, -0.10, 0.24, 0.25, 0.09, 42.30
259075, 543267562, 548230679, 0.01, 0.93, 1.29, 0.20, 0.34, 0.07, 42.29
259076, 543269576, 548232693, 0.06, 0.79, 1.13, 0.11, 0.19, 0.00, 42.23
259077, 543271560, 548234677, 0.05, 0.04, 0.76, -0.06, -0.02, -0.06, 42.28
259078, 543273574, 548236691, -0.06, -0.64, 1.74, -0.17, -0.26, -0.09, 42.27
259079, 543275558, 548238675, 0.23, -0.76, 0.76, -0.18, -0.13, -0.06, 42.23
259080, 543277573, 548240690, -0.10, -0.57, 1.57, 0.09, 0.01, 0.04, 42.25
259081, 543279587, 548242704, 0.18, 0.49, 0.03, 0.22, 0.26, 0.08, 42.25
259082, 543281571, 548244688, 0.07, 0.89, 1.17, 0.25, 0.24, 0.05, 42.23
259083, 543283585, 548246702, 0.09, 0.74, 1.05, 0.13, 0.07, -0.00, 42.21
259084, 543285569, 548248686, 0.04, 0.14, 0.91, -0.11, 0.00, -0.06, 42.22
259085, 543287583, 548250700, -0.06, -0.65, 1.47, -0.19, -0.14, -0.09, 42.23
259086, 543289567, 548252684, 0.25, -0.68, 0.98, -0.19, -0.07, -0.05, 42.22
259087, 543291582, 548254699, -0.17, -0.55, 1.70, 0.08, 0.02, 0.04, 42.24
259088, 543293565, 548256682, 0.18, 0.41, -0.18, 0.20, 0.25, 0.06, 42.26
259089, 543295580, 548258697, 0.01, 0.73, 1.07, 0.27, 0.17, 0.04, 42.28
259090, 543297564, 548260681, 0.09, 0.69, 1.28, 0.12, -0.02, 0.01, 42.29
259091, 543299578, 548262695, 0.10, 0.10, 0.76, -0.14, 0.00, -0.03, 42.29
259092, 543301592, 548264709, -0.03, -0.48, 1.52, -0.19, -0.05, -0.06, 42.27
259093, 543303576, 548266693, 0.29, -0.53, 0.94, -0.15, 0.00, -0.02, 42.25
259094, 543305560, 548268677, -0.21, -0.44, 1.81, 0.07, 0.05, 0.04, 42.25
259095, 543307575, 548270692, 0.21, 0.31, -0.12, 0.16, 0.25, 0.02, 42.27
259096, 543309558, 548272675, 0.03, 0.60, 0.97, 0.24, 0.11, -0.00, 42.31
259097, 543311573, 548274690, 0.11, 0.54, 1.21, 0.11, -0.10, -0.00, 42.29
259098, 543313587, 548276704, 0.09, 0.02, 0.73, -0.12, -0.01, -0.02, 42.30
259099, 543315571, 548278688, -0.05, -0.42, 1.44, -0.18, 0.03, -0.03, 42.27
259100, 543317585, 548280702, 0.21, -0.44, 1.02, -0.15, 0.11, 0.01, 42.26
259101, 543319569, 548282686, -0.27, -0.19, 1.89, 0.08, 0.10, 0.04, 42.26
259102, 543321584, 548284701, 0.20, 0.30, -0.02, 0.16, 0.22, -0.01, 42.26
259103, 543323567, 548286684, 0.07, 0.53, 0.98, 0.22, 0.01, -0.03, 42.29
259104, 543325582, 548288699, 0.10, 0.39, 0.99, 0.08, -0.22, -0.01, 42.22
259105, 543327566, 548290683, 0.12, -0.14, 0.87, -0.11, -0.03, -0.00, 42.25
259106, 543329580, 548292697, 0.05, -0.31, 1.62, -0.17, 0.15, 0.00, 42.27
259107, 543331564, 548294681, 0.18, -0.39, 0.70, -0.16, 0.25, 0.04, 42.29
259108, 543333578, 548296695, -0.35, -0.11, 2.00, 0.09, 0.11, 0.04, 42.30
259109, 543335562, 548298679, 0.18, 0.34, 0.15, 0.16, 0.14, -0.04, 42.30
259110, 543337577, 548300694, 0.08, 0.45, 0.94, 0.22, -0.08, -0.06, 42.27
259111, 543339560, 548302677, 0.10, 0.30, 0.44, 0.08, -0.28, -0.03, 42.28
259112, 543341575, 548304692, 0.15, -0.18, 1.21, -0.08, -0.05, -0.01, 42.25
259113, 543343559, 548306676, 0.12, -0.15, 1.94, -0.18, 0.20, 0.01, 42.23
259114, 543345573, 548308690, -0.26, -0.03, 2.36, 0.14, 0.13, 0.04, 42.21
259115, 543347587, 548310704, 0.14, 0.23, 0.33, 0.16, 0.07, -0.04, 42.24
259116, 543349571, 548312688, -0.03, 0.28, 0.51, 0.17, -0.12, -0.05, 42.25
259117, 543351586, 548314703, 0.14, 0.32, 0.40, 0.08, -0.28, -0.02, 42.24
259118, 543353630, 548316747, 0.11, -0.26, 1.37, -0.03, -0.09, -0.00, 42.27
259119, 543355584, 548318701, 0.21, 0.07, 2.16, -0.17, 0.16, 0.03, 42.26
259120, 543357568, 548320685, -0.02, -0.33, -0.06, -0.19, 0.41, 0.06, 42.24
259121, 543359582, 548322699, -0.18, 0.02, 2.33, 0.20, 0.20, 0.02, 42.24
259122, 543361566, 548324683, 0.10, 0.22, 0.41, 0.13, 0.05, -0.06, 42.27
259123, 543363580, 548326697, -0.13, 0.14, 0.41, 0.11, -0.14, -0.07, 42.25
259124, 543365564, 548328681, 0.32, 0.21, 0.57, 0.08, -0.33, -0.03, 42.23
259125, 543367578, 548330695, 0.17, -0.34, 1.31, 0.00, -0.12, 0.01, 42.20
259126, 543369562, 548332679, 0.30, 0.13, 2.30, -0.16, 0.13, 0.08, 42.21
259127, 543371577, 548334694, -0.11, -0.19, -0.12, -0.16, 0.50, 0.09, 42.30
259128, 543373561, 548336678, -0.19, 0.12, 2.27, 0.23, 0.34, 0.02, 42.30
259129, 543375575, 548338692, -0.00, 0.35, 0.25, 0.11, 0.09, -0.07, 42.27
259130, 543377559, 548340676, -0.18, 0.18, 0.71, 0.07, -0.24, -0.11, 42.28
259131, 543379573, 548342690, 0.43, 0.01, 0.32, 0.07, -0.45, -0.07, 42.33
259132, 543381588, 548344705, 0.21, -0.45, 1.56, 0.01, -0.18, -0.00, 42.27
259133, 543383571, 548346688, 0.33, -0.04, 1.90, -0.16, 0.16, 0.10, 42.23
259134, 543385586, 548348703, -0.19, -0.02, 0.73, -0.11, 0.60, 0.13, 42.26
259135, 543387570, 548350687, -0.30, 0.13, 1.60, 0.23, 0.45, 0.05, 42.25
259136, 543389584, 548352701, -0.09, 0.33, 0.01, 0.13, 0.09, -0.05, 42.24
259137, 543391568, 548354685, -0.17, 0.35, 0.85, 0.09, -0.37, -0.10, 42.22
259138, 543393582, 548356699, 0.55, 0.04, 0.46, 0.06, -0.55, -0.09, 42.22
259139, 543395566, 548358683, 0.34, -0.43, 1.68, -0.01, -0.21, -0.01, 42.27
259140, 543397580, 548360697, 0.41, -0.11, 1.81, -0.18, 0.22, 0.09, 42.28
259141, 543399564, 548362681, -0.23, -0.16, 0.90, -0.04, 0.70, 0.12, 42.24
259142, 543401579, 548364696, -0.37, 0.15, 1.60, 0.18, 0.55, 0.05, 42.23
259143, 543403563, 548366680, -0.15, 0.18, -0.34, 0.11, 0.11, -0.04, 42.24
259144, 543405577, 548368694, -0.29, 0.34, 1.10, 0.15, -0.49, -0.09, 42.28
259145, 543407561, 548370678, 0.58, 0.12, 0.45, 0.11, -0.59, -0.08, 42.27
259146, 543409575, 548372692, 0.38, -0.23, 1.52, -0.03, -0.20, -0.01, 42.24
259147, 543411559, 548374676, 0.44, -0.05, 1.51, -0.19, 0.22, 0.08, 42.25
259148, 543413573, 548376690, -0.16, -0.12, 1.70, 0.03, 0.63, 0.11, 42.26
259149, 543415588, 548378705, -0.28, 0.01, 1.54, 0.13, 0.55, 0.05, 42.26
259150, 543417572, 548380689, -0.19, 0.06, -0.89, 0.09, 0.20, -0.02, 42.28
259151, 543419586, 548382703, -0.31, 0.22, 1.27, 0.19, -0.51, -0.05, 42.27
259152, 543421570, 548384687, 0.59, 0.04, 0.48, 0.14, -0.57, -0.06, 42.25
259153, 543423584, 548386701, 0.37, 0.06, 2.23, -0.06, -0.15, -0.02, 42.28
259154, 543425568, 548388685, 0.39, -0.04, 0.33, -0.15, 0.27, 0.04, 42.27
259155, 543427582, 548390699, -0.26, -0.08, 2.24, 0.13, 0.53, 0.05, 42.25
259156, 543429566, 548392683, -0.28, 0.06, 1.57, 0.10, 0.39, 0.00, 42.24
259157, 543431581, 548394698, -0.22, -0.03, -1.29, 0.03, 0.15, -0.04, 42.22
259158, 543433565, 548396682, -0.15, 0.12, 1.65, 0.20, -0.48, -0.03, 42.24
259159, 543435579, 548398696, 0.55, -0.09, 0.62, 0.17, -0.48, -0.01, 42.25
259160, 543437563, 548400680, 0.26, 0.14, 2.22, -0.08, -0.10, 0.03, 42.24
259161, 543439577, 548402694, 0.38, -0.00, 0.10, -0.09, 0.32, 0.06, 42.25
259162, 543441561, 548404678, -0.27, -0.08, 2.30, 0.18, 0.44, 0.04, 42.26
259163, 543443575, 548406692, -0.19, 0.13, 1.27, 0.06, 0.24, -0.03, 42.27
259164, 543445559, 548408676, -0.31, -0.11, -0.98, 0.03, 0.03, -0.07, 42.24
259165, 543447574, 548410691, 0.03, 0.14, 1.50, 0.21, -0.51, -0.05, 42.25
259166, 543449557, 548412674, 0.52, -0.02, 0.77, 0.19, -0.42, -0.01, 42.26
259167, 543451572, 548414689, 0.20, 0.21, 2.16, -0.07, -0.05, 0.04, 42.27
259168, 543453586, 548416703, 0.24, -0.09, 0.11, -0.09, 0.41, 0.06, 42.25
259169, 543455570, 548418687, -0.22, -0.15, 2.36, 0.16, 0.39, 0.03, 42.24
259170, 543457584, 548420701, -0.19, 0.07, 0.92, 0.07, 0.10, -0.02, 42.31
259171, 543459568, 548422685, -0.24, 0.03, -0.53, 0.10, -0.08, -0.05, 42.28
259172, 543461583, 548424700, 0.08, 0.14, 1.19, 0.26, -0.47, -0.04, 42.27
259173, 543463567, 548426684, 0.35, 0.02, 0.68, 0.16, -0.31, -0.00, 42.29
259174, 543465581, 548428698, 0.34, 0.25, 2.82, -0.09, -0.05, 0.03, 42.24
259175, 543467565, 548430682, 0.15, -0.25, -0.08, -0.08, 0.40, 0.03, 42.25
